duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,num_failed_logins,land,wrong_fragment,urgent,label
5.48,tcp,smtp,RSTO,0.0,773.0,4.0,2.0,1,0,0,0,normal
3.21,tcp,http,SF,471.0,431.0,8.0,1.0,0,0,0,0,normal
0.43,tcp,smtp,SF,433.0,598.0,10.0,2.0,0,0,0,0,normal
0.07,icmp,private,S0,5802.0,44.0,83.0,75.0,2,0,0,0,attack
0.0,udp,http,S0,4351.0,29.0,34.0,78.0,0,0,0,0,attack
10.65,tcp,ssh,SF,287.0,320.0,0.0,9.0,0,0,0,0,normal
0.25,icmp,http,S0,4932.0,22.0,39.0,69.0,0,0,0,0,attack
2.7,icmp,smtp,SF,623.0,422.0,13.0,18.0,1,0,0,0,normal
0.35,udp,ftp,SF,394.0,652.0,4.0,2.0,1,0,0,0,normal
2.3,tcp,ssh,SF,211.0,510.0,6.0,12.0,0,0,0,0,normal
0.0,udp,http,S0,3123.0,97.0,20.0,52.0,0,0,0,0,attack
1.62,tcp,ssh,SF,458.0,536.0,8.0,9.0,0,0,0,0,normal
0.4,udp,private,SF,163.0,653.0,6.0,0.0,0,0,0,0,normal
0.34,tcp,http,REJ,5172.0,125.0,73.0,60.0,0,0,0,0,attack
2.01,tcp,http,SF,479.0,406.0,4.0,14.0,1,0,0,0,normal
1.08,tcp,private,SF,161.0,338.0,16.0,12.0,0,0,0,0,normal
0.26,tcp,ftp,REJ,3106.0,0.0,41.0,36.0,2,0,0,0,attack
0.18,tcp,private,S0,3640.0,7.0,44.0,70.0,0,1,0,0,attack
7.33,tcp,ssh,SF,311.0,428.0,12.0,6.0,1,0,0,0,normal
1.29,icmp,ssh,SF,382.0,242.0,12.0,7.0,1,0,0,0,normal
0.61,tcp,ftp,SF,279.0,238.0,4.0,18.0,0,0,0,0,normal
3.92,icmp,ssh,SF,0.0,407.0,9.0,0.0,1,0,0,0,normal
0.3,tcp,private,SF,616.0,442.0,10.0,10.0,0,0,0,0,normal
0.19,tcp,private,SF,312.0,381.0,10.0,3.0,0,0,0,0,normal
1.53,tcp,ssh,RSTO,678.0,714.0,17.0,12.0,0,0,0,0,normal
0.17,tcp,http,SF,0.0,466.0,11.0,6.0,1,0,0,0,normal
2.42,udp,ssh,SF,74.0,487.0,9.0,11.0,0,0,0,0,normal
5.72,tcp,smtp,SF,164.0,497.0,1.0,0.0,0,0,0,0,normal
3.45,tcp,http,SF,440.0,523.0,11.0,0.0,0,0,0,0,normal
4.58,tcp,dns,SF,0.0,478.0,2.0,12.0,1,0,0,0,normal
0.31,tcp,ftp,RSTO,486.0,430.0,7.0,5.0,1,0,0,0,normal
0.71,udp,dns,SF,609.0,644.0,0.0,10.0,1,0,0,0,normal
1.49,tcp,private,SF,0.0,316.0,3.0,9.0,0,0,0,0,normal
0.77,udp,ftp,SF,276.0,399.0,17.0,18.0,0,0,0,0,normal
0.11,udp,private,SF,133.0,485.0,8.0,6.0,0,0,0,0,normal
4.72,tcp,ssh,SF,687.0,632.0,11.0,11.0,0,0,0,0,normal
1.09,udp,http,RSTO,82.0,455.0,6.0,2.0,0,0,0,0,normal
1.57,tcp,private,SF,816.0,713.0,9.0,15.0,0,0,0,0,normal
0.13,icmp,http,REJ,2689.0,85.0,43.0,32.0,2,0,0,0,attack
2.61,tcp,ftp,SF,431.0,727.0,13.0,3.0,1,0,0,0,normal
4.96,tcp,smtp,SF,143.0,399.0,7.0,9.0,0,0,0,0,normal
0.01,icmp,ssh,S0,6948.0,90.0,38.0,48.0,3,0,0,0,attack
2.27,tcp,smtp,RSTO,174.0,840.0,11.0,3.0,0,0,0,0,normal
0.3,tcp,dns,REJ,5483.0,0.0,28.0,72.0,2,0,0,0,attack
2.65,tcp,smtp,SF,338.0,492.0,16.0,15.0,0,0,0,0,normal
0.01,tcp,ftp,RSTO,4621.0,59.0,49.0,49.0,2,0,1,0,attack
0.35,tcp,http,SF,340.0,558.0,10.0,11.0,0,0,0,0,normal
2.55,tcp,http,SF,432.0,624.0,1.0,2.0,0,0,0,0,normal
0.81,tcp,http,SF,225.0,550.0,16.0,11.0,0,0,0,0,normal
0.27,tcp,ssh,SF,213.0,380.0,9.0,12.0,0,0,0,0,normal
2.74,udp,dns,SF,456.0,375.0,14.0,4.0,1,0,0,0,normal
2.62,udp,ssh,SF,777.0,564.0,7.0,1.0,0,0,0,0,normal
0.35,tcp,private,S0,6029.0,87.0,79.0,43.0,0,0,0,0,attack
0.09,tcp,private,S0,6035.0,34.0,18.0,43.0,2,0,2,0,attack
0.68,tcp,smtp,SF,289.0,687.0,3.0,8.0,0,0,0,0,normal
0.3,udp,dns,SF,0.0,453.0,8.0,10.0,0,0,0,0,normal
1.96,icmp,ftp,SF,603.0,377.0,10.0,11.0,0,0,0,0,normal
4.34,tcp,ssh,SF,560.0,428.0,9.0,8.0,0,0,0,0,normal
0.48,tcp,private,SF,114.0,626.0,11.0,13.0,0,0,0,0,normal
0.99,tcp,private,SF,0.0,545.0,4.0,4.0,0,0,0,0,normal
0.49,tcp,private,S0,4503.0,0.0,47.0,62.0,3,0,0,0,attack
0.61,tcp,ftp,SF,192.0,528.0,3.0,10.0,0,0,0,0,normal
1.64,tcp,http,SF,255.0,490.0,11.0,4.0,0,0,0,0,normal
3.91,tcp,smtp,REJ,28.0,457.0,15.0,16.0,0,0,0,0,normal
1.86,udp,ssh,REJ,460.0,471.0,13.0,5.0,1,0,0,0,normal
0.1,tcp,http,RSTO,5342.0,101.0,20.0,41.0,1,1,1,0,attack
0.13,tcp,dns,SF,132.0,430.0,2.0,9.0,0,0,0,0,normal
0.03,icmp,private,S0,2654.0,70.0,73.0,52.0,0,0,0,0,attack
0.49,icmp,dns,RSTO,5724.0,45.0,46.0,46.0,0,0,0,0,attack
7.93,tcp,http,SF,0.0,352.0,19.0,0.0,0,0,0,0,normal
0.92,tcp,ssh,SF,510.0,550.0,7.0,15.0,0,0,0,0,normal
2.23,tcp,http,SF,429.0,341.0,0.0,0.0,0,0,0,0,normal
0.03,icmp,http,SF,3049.0,37.0,23.0,61.0,1,0,0,0,attack
4.44,tcp,http,RSTO,14.0,517.0,16.0,4.0,0,0,0,0,normal
0.29,udp,http,S0,4013.0,89.0,42.0,29.0,0,0,0,1,attack
1.18,tcp,smtp,SF,608.0,317.0,2.0,9.0,1,0,0,0,attack
2.81,tcp,dns,SF,381.0,728.0,8.0,5.0,0,0,0,0,normal
0.81,tcp,ssh,REJ,3116.0,22.0,33.0,50.0,1,0,1,0,attack
0.31,tcp,smtp,RSTO,4167.0,25.0,59.0,52.0,2,0,0,0,attack
0.09,icmp,smtp,RSTO,4559.0,0.0,30.0,38.0,2,0,0,0,attack
1.59,tcp,ssh,SF,482.0,521.0,11.0,2.0,0,0,0,0,normal
0.26,tcp,http,SF,409.0,628.0,12.0,9.0,0,0,0,0,normal
0.2,tcp,http,S0,3362.0,96.0,50.0,20.0,0,0,0,0,attack
0.43,tcp,private,SF,683.0,686.0,7.0,7.0,0,0,0,0,normal
0.4,tcp,http,S0,2015.0,0.0,44.0,60.0,2,0,0,0,attack
0.96,tcp,ftp,SF,441.0,591.0,11.0,8.0,0,0,0,0,normal
2.59,tcp,ftp,SF,439.0,871.0,6.0,0.0,0,0,0,0,normal
0.09,tcp,http,S0,4907.0,110.0,46.0,47.0,0,0,1,0,attack
0.72,icmp,smtp,S0,3562.0,66.0,63.0,23.0,0,0,1,0,attack
0.13,udp,ssh,SF,496.0,411.0,3.0,13.0,0,0,0,0,normal
0.63,udp,private,SF,114.0,570.0,13.0,12.0,0,0,0,0,normal
1.2,icmp,ftp,RSTO,408.0,504.0,11.0,10.0,0,0,0,0,normal
0.27,tcp,ftp,SF,198.0,479.0,5.0,9.0,0,0,0,0,normal
0.08,tcp,dns,S0,3134.0,59.0,45.0,62.0,1,1,1,0,attack
2.62,tcp,dns,REJ,394.0,522.0,0.0,10.0,1,0,0,0,normal
4.37,icmp,http,S0,394.0,611.0,11.0,3.0,0,0,0,0,normal
2.14,tcp,private,SF,526.0,573.0,1.0,12.0,1,0,0,0,normal
0.98,tcp,smtp,REJ,0.0,541.0,0.0,2.0,1,0,0,0,normal
0.02,tcp,http,S0,4092.0,53.0,35.0,34.0,2,0,1,0,attack
1.28,tcp,dns,SF,0.0,536.0,4.0,6.0,0,0,0,0,normal
0.78,tcp,private,SF,463.0,331.0,0.0,6.0,1,0,0,0,normal
0.33,icmp,private,S0,3881.0,70.0,72.0,23.0,1,0,0,1,attack
0.07,udp,ssh,SF,92.0,565.0,9.0,10.0,1,0,0,0,normal
0.19,tcp,http,REJ,121.0,614.0,10.0,0.0,0,0,0,0,normal
0.42,tcp,ssh,SF,547.0,558.0,10.0,0.0,0,0,0,0,normal
2.55,tcp,http,SF,602.0,688.0,14.0,9.0,0,0,0,0,normal
0.73,udp,http,S0,3316.0,127.0,24.0,64.0,1,0,1,0,attack
0.29,icmp,private,S0,5959.0,65.0,15.0,78.0,2,0,0,0,normal
0.07,tcp,ssh,SF,311.0,553.0,9.0,0.0,0,0,0,0,normal
1.4,udp,ssh,SF,614.0,393.0,12.0,12.0,0,0,0,0,normal
0.13,icmp,http,S0,3640.0,0.0,34.0,67.0,2,0,0,0,attack
0.48,tcp,dns,SF,595.0,322.0,5.0,19.0,0,0,0,0,normal
3.1,tcp,ssh,SF,442.0,550.0,14.0,13.0,1,0,0,0,normal
0.7,tcp,dns,SF,526.0,434.0,4.0,8.0,1,0,0,0,normal
2.09,udp,ftp,SF,113.0,447.0,7.0,13.0,1,0,0,0,normal
0.02,tcp,ftp,SF,238.0,353.0,6.0,14.0,0,0,0,0,attack
3.08,tcp,dns,RSTO,287.0,407.0,1.0,9.0,0,0,0,0,normal
1.29,tcp,dns,SF,610.0,610.0,3.0,7.0,0,0,0,0,normal
0.56,tcp,http,SF,779.0,569.0,13.0,14.0,0,0,0,0,normal
0.14,udp,http,S0,3014.0,21.0,34.0,28.0,1,0,0,0,attack
0.06,tcp,ftp,SF,185.0,248.0,6.0,1.0,0,0,0,0,normal
2.91,udp,smtp,SF,0.0,525.0,4.0,8.0,1,0,0,0,normal
5.29,tcp,smtp,SF,160.0,524.0,6.0,9.0,0,0,0,0,normal
0.7,tcp,private,SF,127.0,608.0,9.0,9.0,0,0,0,0,normal
1.7,tcp,dns,SF,583.0,472.0,9.0,16.0,0,0,0,0,normal
0.75,tcp,dns,SF,591.0,579.0,0.0,11.0,0,0,0,0,normal
4.95,tcp,ftp,SF,371.0,623.0,14.0,1.0,0,0,0,0,normal
4.96,tcp,smtp,SF,634.0,585.0,13.0,4.0,1,0,0,0,normal
3.04,tcp,ssh,SF,574.0,481.0,4.0,4.0,0,0,0,0,normal
0.75,icmp,ftp,REJ,4842.0,86.0,68.0,60.0,1,1,0,0,attack
1.25,udp,smtp,SF,0.0,679.0,3.0,11.0,0,0,0,0,normal
0.04,tcp,ssh,S0,3334.0,0.0,64.0,17.0,0,0,0,0,attack
4.0,tcp,http,S0,86.0,382.0,8.0,5.0,1,0,0,0,normal
0.36,tcp,dns,SF,740.0,607.0,5.0,3.0,0,0,0,0,normal
0.21,tcp,ftp,SF,67.0,451.0,19.0,0.0,1,0,0,0,normal
0.22,icmp,ftp,S0,4855.0,104.0,47.0,64.0,2,0,0,0,attack
1.3,tcp,ssh,SF,246.0,592.0,0.0,13.0,0,0,0,0,normal
0.48,udp,private,SF,499.0,260.0,1.0,0.0,1,0,0,0,normal
0.15,tcp,private,RSTO,2933.0,40.0,50.0,42.0,0,0,0,0,attack
1.99,icmp,private,SF,67.0,317.0,7.0,11.0,0,0,0,0,normal
0.68,icmp,dns,SF,34.0,680.0,10.0,2.0,0,0,0,0,normal
0.12,udp,http,S0,4417.0,53.0,27.0,22.0,0,0,0,0,attack
0.01,icmp,private,REJ,4491.0,26.0,79.0,47.0,0,0,0,0,attack
2.57,udp,ftp,SF,228.0,776.0,8.0,8.0,0,0,0,0,normal
1.1,tcp,smtp,SF,311.0,460.0,11.0,13.0,0,0,0,0,normal
0.3,icmp,ftp,S0,2818.0,43.0,31.0,20.0,3,0,0,0,attack
0.59,icmp,ssh,SF,132.0,363.0,15.0,12.0,0,0,0,0,normal
2.45,udp,http,SF,1216.0,653.0,0.0,15.0,1,0,0,0,normal
0.13,icmp,dns,S0,3536.0,25.0,36.0,33.0,1,0,0,0,attack
3.64,udp,ftp,SF,652.0,585.0,13.0,11.0,0,0,0,0,attack
0.54,icmp,smtp,REJ,5710.0,141.0,34.0,66.0,2,0,0,0,attack
1.24,tcp,ssh,SF,275.0,630.0,5.0,13.0,1,0,0,0,normal
0.16,icmp,ftp,REJ,2827.0,82.0,20.0,60.0,0,1,2,1,attack
0.38,tcp,ssh,SF,767.0,645.0,17.0,5.0,1,0,0,0,normal
0.87,tcp,http,SF,0.0,766.0,0.0,12.0,0,0,0,0,normal
0.03,icmp,http,S0,5251.0,15.0,47.0,66.0,2,0,1,0,attack
2.87,tcp,http,SF,197.0,558.0,9.0,15.0,0,0,0,0,normal
2.09,tcp,http,SF,428.0,438.0,7.0,8.0,0,0,0,0,normal
0.81,udp,http,SF,305.0,812.0,6.0,10.0,0,0,0,0,normal
2.33,udp,ssh,SF,262.0,564.0,2.0,18.0,0,0,0,0,normal
0.04,tcp,http,S0,2309.0,73.0,47.0,65.0,0,0,0,0,attack
1.83,tcp,smtp,SF,123.0,552.0,10.0,12.0,0,0,0,0,normal
2.68,tcp,dns,SF,0.0,310.0,10.0,10.0,0,0,0,0,normal
0.62,tcp,smtp,SF,0.0,449.0,12.0,17.0,0,0,0,0,normal
0.0,tcp,smtp,S0,4279.0,41.0,35.0,65.0,0,0,0,0,attack
0.08,tcp,private,S0,4088.0,61.0,78.0,62.0,0,0,0,0,attack
1.25,udp,ftp,REJ,281.0,398.0,0.0,18.0,0,0,0,0,normal
3.35,udp,smtp,SF,0.0,635.0,22.0,16.0,0,0,0,0,normal
0.28,tcp,dns,S0,3806.0,2.0,54.0,53.0,3,0,0,0,attack
3.94,udp,ftp,SF,727.0,572.0,8.0,11.0,0,0,0,0,normal
0.34,icmp,private,SF,4042.0,68.0,75.0,43.0,3,1,0,1,attack
3.35,tcp,ftp,SF,768.0,553.0,5.0,8.0,1,0,0,0,normal
0.61,tcp,http,SF,565.0,394.0,0.0,8.0,0,0,0,0,normal
1.0,udp,dns,SF,434.0,658.0,9.0,4.0,1,0,0,0,normal
4.55,tcp,ssh,SF,362.0,524.0,10.0,0.0,0,0,0,0,normal
1.19,tcp,ssh,SF,348.0,447.0,4.0,12.0,1,0,0,0,normal
0.11,tcp,private,SF,347.0,501.0,7.0,13.0,0,0,0,0,normal
0.07,tcp,private,S0,2863.0,117.0,49.0,65.0,3,0,0,0,attack
0.03,udp,ssh,SF,0.0,459.0,0.0,7.0,0,0,0,0,normal
1.13,tcp,ftp,SF,651.0,429.0,6.0,9.0,0,0,0,0,normal
0.33,udp,dns,SF,0.0,425.0,7.0,5.0,1,0,0,0,normal
1.53,tcp,ssh,RSTO,59.0,339.0,8.0,10.0,0,0,0,0,normal
9.41,tcp,dns,SF,58.0,208.0,7.0,10.0,0,0,0,0,normal
0.03,tcp,private,SF,659.0,625.0,0.0,0.0,0,0,0,0,normal
0.17,tcp,ftp,SF,255.0,547.0,11.0,8.0,1,0,0,0,normal
0.18,tcp,ssh,S0,2894.0,27.0,23.0,58.0,2,1,0,0,attack
0.12,tcp,private,S0,4800.0,39.0,29.0,60.0,0,0,1,1,attack
1.92,tcp,smtp,SF,16.0,706.0,12.0,17.0,0,0,0,0,normal
0.17,icmp,ftp,S0,3552.0,40.0,59.0,80.0,0,0,0,0,attack
1.54,udp,private,S0,614.0,489.0,9.0,5.0,0,0,0,0,normal
4.38,tcp,http,SF,194.0,497.0,17.0,2.0,1,0,0,0,normal
4.43,udp,ssh,SF,401.0,598.0,4.0,5.0,0,0,0,0,normal
1.51,tcp,ssh,SF,323.0,345.0,12.0,2.0,0,0,0,0,normal
0.05,tcp,ssh,SF,462.0,571.0,5.0,9.0,0,0,0,0,normal
0.18,tcp,dns,REJ,4288.0,152.0,39.0,60.0,3,0,0,0,attack
1.58,tcp,ssh,SF,87.0,443.0,2.0,8.0,0,0,0,0,normal
4.2,udp,dns,SF,388.0,291.0,12.0,8.0,0,0,0,0,normal
2.05,tcp,ftp,SF,185.0,514.0,4.0,8.0,0,0,0,0,normal
0.3,icmp,http,REJ,2783.0,8.0,68.0,59.0,1,0,0,0,attack
1.87,udp,ftp,RSTO,13.0,306.0,3.0,12.0,0,0,0,0,normal
0.03,icmp,ftp,S0,2616.0,100.0,68.0,48.0,2,0,0,0,attack
3.48,tcp,private,SF,430.0,553.0,1.0,5.0,1,0,0,0,normal
2.32,icmp,ftp,SF,439.0,723.0,14.0,8.0,0,0,0,0,normal
0.92,tcp,private,S0,3452.0,0.0,71.0,21.0,1,0,0,0,attack
0.78,tcp,dns,SF,274.0,601.0,1.0,9.0,1,0,0,0,normal
0.1,tcp,http,REJ,3254.0,22.0,59.0,53.0,1,0,2,0,normal
3.24,tcp,private,SF,545.0,257.0,19.0,9.0,0,0,0,0,normal
0.26,tcp,private,SF,563.0,697.0,1.0,2.0,0,0,0,0,normal
0.25,tcp,dns,S0,448.0,664.0,13.0,6.0,0,0,0,0,normal
0.56,udp,dns,SF,519.0,564.0,19.0,10.0,0,0,0,0,normal
1.37,icmp,dns,SF,603.0,518.0,10.0,1.0,1,0,0,0,normal
0.44,udp,ftp,SF,565.0,531.0,7.0,13.0,1,0,0,0,normal
0.34,tcp,ssh,RSTO,3205.0,99.0,28.0,45.0,0,1,2,0,attack
4.14,udp,ssh,SF,835.0,347.0,10.0,13.0,1,0,0,0,normal
0.39,tcp,ssh,SF,159.0,855.0,14.0,5.0,1,0,0,0,normal
0.16,tcp,ssh,S0,5201.0,233.0,27.0,19.0,2,0,0,0,attack
0.06,tcp,http,S0,3084.0,103.0,45.0,52.0,2,0,0,0,attack
0.67,icmp,ssh,S0,4346.0,0.0,23.0,50.0,3,0,0,0,attack
0.29,tcp,ssh,S0,2708.0,0.0,52.0,25.0,2,0,2,0,attack
0.16,icmp,private,S0,2143.0,42.0,67.0,22.0,1,0,0,0,attack
1.48,tcp,ftp,SF,628.0,399.0,0.0,4.0,1,0,0,0,normal
0.37,icmp,http,S0,5546.0,26.0,74.0,66.0,0,1,0,0,attack
1.01,tcp,ssh,REJ,0.0,171.0,2.0,10.0,0,0,0,0,attack
0.14,icmp,ftp,S0,3678.0,67.0,63.0,62.0,2,0,1,0,attack
0.04,tcp,private,SF,0.0,625.0,15.0,7.0,0,0,0,0,normal
1.22,tcp,private,SF,0.0,389.0,2.0,3.0,0,0,0,0,normal
1.35,tcp,ssh,SF,100.0,515.0,7.0,3.0,0,0,0,0,normal
1.51,tcp,private,SF,0.0,531.0,9.0,1.0,0,0,0,0,normal
0.27,tcp,http,S0,208.0,350.0,6.0,14.0,0,0,0,0,normal
0.93,tcp,http,SF,281.0,616.0,7.0,5.0,0,0,0,0,attack
0.13,tcp,smtp,S0,4453.0,24.0,75.0,59.0,1,0,0,0,attack
0.04,icmp,http,RSTO,5942.0,126.0,63.0,25.0,2,0,0,0,attack
0.37,tcp,ftp,RSTO,5223.0,111.0,50.0,60.0,1,0,0,0,attack
1.32,tcp,ftp,SF,133.0,495.0,10.0,11.0,0,0,0,0,normal
1.2,tcp,ftp,SF,301.0,717.0,9.0,9.0,0,0,0,0,normal
1.58,icmp,ftp,SF,0.0,632.0,14.0,10.0,0,0,0,0,normal
5.15,tcp,ssh,SF,488.0,748.0,2.0,0.0,0,0,0,0,normal
1.0,tcp,ssh,SF,607.0,510.0,11.0,13.0,1,0,0,0,normal
0.87,icmp,ssh,SF,290.0,360.0,16.0,2.0,1,0,0,0,normal
0.9,udp,http,RSTO,235.0,696.0,6.0,14.0,0,0,0,0,normal
0.81,tcp,smtp,S0,4057.0,0.0,80.0,26.0,2,0,0,0,attack
0.78,tcp,dns,SF,501.0,743.0,17.0,9.0,0,0,0,0,normal
0.15,tcp,private,RSTO,23.0,483.0,10.0,0.0,0,0,0,0,normal
1.77,tcp,ftp,REJ,409.0,527.0,12.0,16.0,0,0,0,0,normal
3.76,tcp,ssh,SF,0.0,548.0,8.0,0.0,1,0,0,0,normal
0.91,icmp,http,S0,918.0,425.0,9.0,4.0,0,0,0,0,normal
1.82,tcp,dns,RSTO,84.0,403.0,15.0,4.0,0,0,0,0,normal
0.38,udp,dns,S0,0.0,523.0,13.0,10.0,0,0,0,0,normal
8.61,tcp,ssh,SF,343.0,589.0,10.0,10.0,0,0,0,0,normal
0.23,tcp,dns,SF,424.0,303.0,2.0,10.0,1,0,0,0,normal
0.66,tcp,private,SF,475.0,670.0,12.0,11.0,0,0,0,0,normal
0.19,icmp,http,REJ,4157.0,0.0,36.0,35.0,2,0,1,0,normal
0.56,tcp,ssh,S0,1872.0,66.0,29.0,41.0,2,0,0,0,attack
0.44,udp,http,SF,5.0,354.0,8.0,6.0,1,0,0,0,normal
0.37,tcp,dns,S0,259.0,353.0,9.0,11.0,1,0,0,0,normal
0.73,tcp,ftp,SF,4.0,501.0,7.0,6.0,0,0,0,0,normal
4.28,udp,http,SF,619.0,617.0,6.0,6.0,0,0,0,0,normal
1.81,tcp,ssh,SF,217.0,561.0,10.0,1.0,1,0,0,0,normal
1.44,icmp,ftp,SF,152.0,637.0,2.0,2.0,0,0,0,0,normal
0.88,icmp,ssh,RSTO,706.0,222.0,8.0,4.0,0,0,0,0,normal
1.81,udp,private,SF,370.0,535.0,15.0,11.0,0,0,0,0,normal
1.15,udp,http,SF,186.0,642.0,8.0,11.0,1,0,0,0,normal
0.55,udp,private,REJ,2108.0,30.0,34.0,23.0,1,0,0,0,attack
0.06,tcp,ftp,SF,389.0,539.0,8.0,1.0,0,0,0,0,normal
0.16,icmp,http,SF,1989.0,50.0,40.0,44.0,1,0,0,0,normal
0.98,tcp,http,SF,323.0,467.0,20.0,14.0,0,0,0,0,normal
0.59,icmp,dns,REJ,3427.0,150.0,64.0,73.0,1,0,0,0,attack
3.86,udp,private,RSTO,190.0,907.0,8.0,13.0,0,0,0,0,normal
0.23,tcp,http,SF,168.0,588.0,3.0,4.0,1,0,0,0,normal
4.09,tcp,dns,SF,887.0,622.0,9.0,5.0,0,0,0,0,normal
2.52,tcp,private,S0,724.0,177.0,0.0,7.0,0,0,0,0,normal
3.55,tcp,ftp,SF,269.0,593.0,12.0,3.0,0,0,0,0,normal
0.65,tcp,private,SF,168.0,577.0,1.0,5.0,0,0,0,0,normal
0.43,icmp,http,RSTO,4101.0,80.0,72.0,55.0,3,0,0,0,attack
0.17,udp,ssh,SF,547.0,331.0,0.0,7.0,0,0,0,0,normal
0.76,tcp,smtp,REJ,185.0,504.0,10.0,3.0,1,0,0,0,normal
0.07,tcp,smtp,RSTO,4234.0,79.0,57.0,68.0,1,0,2,1,attack
1.09,icmp,http,SF,2146.0,0.0,68.0,29.0,3,0,0,1,attack
0.57,icmp,private,S0,5260.0,0.0,52.0,68.0,1,1,0,0,attack
2.8,tcp,ssh,SF,408.0,388.0,6.0,8.0,0,0,0,0,normal
3.75,tcp,http,RSTO,148.0,180.0,13.0,10.0,0,0,0,0,normal
0.55,tcp,ftp,REJ,362.0,720.0,12.0,7.0,0,0,0,0,normal
0.11,tcp,private,SF,749.0,220.0,13.0,8.0,0,0,0,0,normal
0.32,icmp,http,S0,3324.0,0.0,76.0,61.0,2,0,0,0,attack
2.87,tcp,ftp,SF,807.0,604.0,1.0,15.0,0,0,0,0,normal
2.96,tcp,private,SF,584.0,654.0,8.0,12.0,0,0,0,0,normal
2.09,tcp,ssh,SF,0.0,600.0,2.0,17.0,0,0,0,0,normal
1.17,tcp,http,SF,1720.0,434.0,0.0,10.0,0,0,0,0,normal
0.08,tcp,private,SF,325.0,626.0,7.0,10.0,0,0,0,0,normal
0.44,icmp,ssh,SF,180.0,674.0,6.0,5.0,1,0,0,0,normal
0.15,icmp,private,S0,3053.0,0.0,70.0,29.0,2,0,0,0,attack
0.59,icmp,smtp,SF,1059.0,293.0,14.0,9.0,0,0,0,0,normal
1.94,icmp,private,REJ,278.0,428.0,5.0,0.0,0,0,0,0,normal
0.72,udp,http,S0,46.0,417.0,0.0,13.0,0,0,0,0,normal
0.12,udp,smtp,S0,2500.0,16.0,64.0,71.0,2,0,0,0,attack
1.02,tcp,smtp,SF,615.0,501.0,8.0,13.0,1,0,0,0,normal
0.08,icmp,http,REJ,4316.0,73.0,25.0,67.0,1,0,0,0,attack
0.0,tcp,http,RSTO,3553.0,157.0,43.0,63.0,1,0,1,0,attack
0.16,tcp,dns,SF,140.0,451.0,0.0,13.0,1,0,0,0,normal
0.46,icmp,dns,SF,213.0,236.0,14.0,6.0,1,0,0,0,normal
0.02,tcp,dns,SF,0.0,241.0,18.0,6.0,0,0,0,0,normal
0.27,icmp,ftp,S0,4950.0,82.0,61.0,27.0,0,0,1,0,attack
0.45,icmp,http,S0,1849.0,103.0,60.0,35.0,0,0,0,0,attack
2.03,tcp,dns,REJ,413.0,709.0,10.0,10.0,1,0,0,0,normal
0.54,tcp,private,SF,1039.0,513.0,10.0,11.0,0,0,0,0,normal
4.77,tcp,ftp,SF,0.0,521.0,13.0,7.0,1,0,0,0,normal
1.34,icmp,smtp,SF,322.0,417.0,3.0,4.0,1,0,0,0,normal
0.42,udp,ssh,SF,448.0,287.0,8.0,9.0,0,0,0,0,normal
0.38,tcp,private,SF,22.0,565.0,10.0,0.0,1,0,0,0,attack
0.28,tcp,smtp,SF,858.0,466.0,8.0,0.0,1,0,0,0,normal
2.04,tcp,private,SF,359.0,507.0,3.0,12.0,0,0,0,0,normal
2.05,udp,ssh,S0,19.0,439.0,3.0,5.0,0,0,0,0,normal
1.92,tcp,smtp,SF,694.0,639.0,11.0,0.0,1,0,0,0,normal
0.04,icmp,dns,S0,2149.0,31.0,55.0,56.0,1,1,1,0,attack
1.73,tcp,dns,SF,67.0,273.0,5.0,3.0,0,0,0,0,normal
1.59,icmp,http,S0,5495.0,57.0,23.0,38.0,3,0,0,0,attack
0.03,icmp,http,REJ,1894.0,0.0,42.0,66.0,0,1,0,0,attack
2.29,tcp,ssh,SF,324.0,422.0,16.0,11.0,0,0,0,0,attack
4.25,tcp,smtp,SF,392.0,656.0,11.0,10.0,0,0,0,0,normal
0.17,udp,http,S0,6328.0,14.0,64.0,45.0,1,0,0,0,attack
3.18,tcp,dns,SF,44.0,775.0,7.0,0.0,0,0,0,0,normal
0.3,icmp,http,REJ,6810.0,20.0,39.0,33.0,2,0,0,0,attack
0.04,icmp,private,S0,4130.0,116.0,59.0,35.0,0,0,0,0,attack
5.49,udp,smtp,SF,904.0,441.0,7.0,3.0,1,0,0,0,attack
4.32,tcp,dns,SF,0.0,569.0,11.0,12.0,0,0,0,0,normal
0.25,icmp,private,S0,5775.0,2.0,80.0,35.0,3,0,0,1,attack
1.16,tcp,smtp,RSTO,343.0,479.0,12.0,0.0,1,0,0,0,normal
0.2,tcp,http,S0,4080.0,139.0,25.0,33.0,2,0,0,0,attack
0.75,tcp,http,SF,844.0,552.0,7.0,3.0,1,0,0,0,normal
3.35,tcp,private,RSTO,0.0,324.0,12.0,14.0,0,0,0,0,normal
1.45,udp,private,SF,0.0,754.0,8.0,0.0,0,0,0,0,normal
1.31,tcp,dns,SF,325.0,419.0,8.0,0.0,0,0,0,0,normal
0.02,tcp,smtp,REJ,2886.0,66.0,56.0,70.0,2,0,0,0,attack
0.22,tcp,dns,SF,8.0,586.0,12.0,12.0,0,0,0,0,normal
3.34,tcp,ftp,SF,0.0,439.0,2.0,9.0,0,0,0,0,normal
3.12,tcp,ftp,SF,228.0,686.0,18.0,7.0,0,0,0,0,normal
